4850020887,DOLE 100% ORANGE JUICE,UPC,DOLE,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,10/28/13,201344,0,N
4850030102,TROP PURE PRM OJ 100% 5,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,7/31/11,201131,17367.38,N
4850030111,TROP PRM GRPFRT100%59OL,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,8/5/11,201131,0,N
4850030122,TROP PP RR GRFT 100%59Z,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,8/12/11,201132,249.72,N
4850030139,TROP OJ W PLP 59Z100%,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,7/30/11,201130,6132,N
4850030414,TRPPR OJ LOTSPULP100%59,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,7/30/11,201130,3680.02,N
4850030569,TROP OJ CA NP 59OZ 100%,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,7/30/11,201130,13152.64,N
4850030673,TROP PP OJ ORTG 59Z 100,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91242,(AH)-BLENDED FRUIT,,8/5/11,201131,0,N
4850030766,TROP PP OR PNAP 100%59Z,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91242,(AH)-BLENDED FRUIT,,3/15/13,201311,304.29,N
4850030784,TROPPRM OJ PLP CA100%59,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,8/4/11,201131,3698.48,N
4850030922,TROPPR OJ LOWACID100%59,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,7/29/11,201130,6047.85,N
4850030954,TROP PP HLT KD 100% 59L,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,8/7/11,201132,618.86,N
4850030955,TROP PRMOJHLT 59OL 100%,UPC,TROPICANA,0,TOTAL,1,(AH)-Non Perishable,92725,(AH)-DAIRY,96344,(AH)-DAIRY NON DAIRY,93,(AH)-REFRIGERATED DRINKS,593,(AH)-JUICES,91247,(AH)-SINGLE FRUIT,,8/7/11,201132,1876.53,N
4900000008,CLASSIC COKE BTL 12.5Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,3/1/14,201409,0,N
4900000009,COKE ZERO 12.5Z SINGLE,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,8/9/13,201332,0,N
4900000013,DIET COKE BOTTLE 12.5Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,3/1/14,201409,0,N
4900000017,SPRITE BOTTLE 12.5Z,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,2/27/14,201409,0,N
4900000044,COKE CLASSIC 20Z BTL,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,10/1/07,200740,10225.43,N
4900000045,COKE DIET 20Z SINGLE,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,10/1/07,200740,6597.53,N
4900000046,COKE DIET CF 20Z BOTTLE,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,10/1/07,200740,48.33,N
4900000050,COKE CHERRY 6PK 12Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,2/16/08,200807,0,N
4900000112,COKE ZERO8PK8OZ 64OZ,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95130,(AH)-CSD MLTPK CAN 8 PK,,3/31/09,200914,0,N
4900000116,SPRITE ZERO 8PK 96Z PET,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,3/18/11,201111,0,N
4900000129,SPRITE 24PK 12Z CANS,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95135,(AH)-CSD MLTPK CAN 24 PK,,10/1/07,200740,0,N
4900000132,SPRITE 6PK 12Z CAN,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,10/16/07,200742,6.98,N
4900000182,COKE CLASSIC 6P 8Z BTL,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95124,(AH)-CSD MLTPK BTTL 6 PK,,10/1/07,200740,284.96,N
4900000193,TAB 6PK 12Z CAN,UPC,TAB,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,10/1/07,200740,0,N
4900000203,COKE CF ZERO12.5ZSINGLE,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,7/24/13,201330,0,N
4900000238,PWRADE ZRO DRPS BRRY 3Z,UPC,POWERADE,0,TOTAL,1,(AH)-Non Perishable,96320,(AH)-MAIN MEAL ENHANCERS BEVERAGE,92888,(AH)-WAREHOUSE BEVERAGE,63,(AH)-JUICES DRINKS SHELF STABLE,93515,(AH)-JUICE BLENDS,93522,(AH)-REMAINING BLENDS,,6/28/13,201326,253.93,N
4900000240,PWRADE ZRO DRPS FTPUN3Z,UPC,POWERADE,0,TOTAL,1,(AH)-Non Perishable,96320,(AH)-MAIN MEAL ENHANCERS BEVERAGE,92888,(AH)-WAREHOUSE BEVERAGE,63,(AH)-JUICES DRINKS SHELF STABLE,93515,(AH)-JUICE BLENDS,93522,(AH)-REMAINING BLENDS,,7/4/13,201327,193.79,N
4900000243,COKE CAFF FREE 67.6Z 2L,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,0,N
4900000245,FRESCA REG 12PK 12Z,UPC,FRESCA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/21/07,200743,0,N
4900000246,PWRADE ZRO DRPS ORNG 3Z,UPC,POWERADE,0,TOTAL,1,(AH)-Non Perishable,96320,(AH)-MAIN MEAL ENHANCERS BEVERAGE,92888,(AH)-WAREHOUSE BEVERAGE,63,(AH)-JUICES DRINKS SHELF STABLE,93515,(AH)-JUICE BLENDS,93522,(AH)-REMAINING BLENDS,,6/27/13,201326,0,N
4900000248,FRESCA 6PK 12Z CAN,UPC,FRESCA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,10/2/07,200740,3.59,N
4900000254,COKE CAFF FREE 12P 12Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,11/26/07,200748,0,N
4900000301,COKE CAFF FREE 12P 12Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/1/07,200740,0,N
4900000369,POWERADE LEMN DRINK 20Z,UPC,POWERADE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,62,(AH)-SPORTS DRINK,93294,(AH)-SPORTS DRINKS SINGLES,90443,(AH)-SPORTS DRINKS SINGLES,,5/26/15,201522,0,N
4900000371,PWRADE FRUIT PUNCH 20Z,UPC,POWERADE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,62,(AH)-SPORTS DRINK,93294,(AH)-SPORTS DRINKS SINGLES,90443,(AH)-SPORTS DRINKS SINGLES,,6/15/09,200925,326.26,N
4900000463,COKE DE MEXICO 12Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,96319,(AH)-ETHNIC SPECIALTY,96351,(AH)-ETHNIC FOODS,92819,(AH)-HISPANIC GROCERY,94172,(AH)-HISP DSD BEVERAGE,94175,(AH)-HISP CARB BEVERAGE,,2/26/10,201008,1095.8,N
4900000500,CHY COKE6PK 8OZ CANS,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,4/24/14,201417,0,N
4900000522,COCA COLA CLASSIC 33.8Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95115,(AH)-CSD 1 LTR BTTL,95120,(AH)-CSD 1 LTR BTTL,,10/1/07,200740,0,N
4900000524,1LTR DIET,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95115,(AH)-CSD 1 LTR BTTL,95120,(AH)-CSD 1 LTR BTTL,,4/15/09,200916,0,N
4900000543,SPRITE CAN8PK8OZ 64OZ,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95130,(AH)-CSD MLTPK CAN 8 PK,,3/21/09,200912,0,N
4900000548,COKE 8PK PET 96Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,10/1/07,200740,9059.62,N
4900000551,SPRITE 67.6Z 2L,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,0,N
4900000594,DIET COKE 8PK PET 96Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,10/1/07,200740,6323.04,N
4900000600,SPRITE 12PK 12Z CAN,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/12/07,200741,0,N
4900000612,SPRITE 8PK PET 96Z,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,10/1/07,200740,2717.16,N
4900000613,CF DIET COKE 8PK PT 96Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,5/11/08,200820,3051.26,N
4900000634,COKE CLASSIC 6P 12Z CAN,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,10/8/07,200741,2.99,N
4900000637,COKE CLASSIC 6PK 10Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95124,(AH)-CSD MLTPK BTTL 6 PK,,10/1/07,200740,0,N
4900000639,COCA COLA CLASSIC 67.6Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,0,N
4900000658,COKE DIET 6PK 12Z CAN,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,10/2/07,200740,5.98,N
4900000663,COCA COLA DIET 67.6Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,0,N
4900000684,COKE ZERO 8PK96Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,5/18/08,200821,2794.11,N
4900000715,SPRITE DIET 6PK 12Z CAN,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,1/27/08,200805,0,N
4900000764,SPRITE 20Z SINGLE,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,10/1/07,200740,3879.42,N
4900000790,PWRADE MTN BERRY 20Z,UPC,POWERADE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,62,(AH)-SPORTS DRINK,93294,(AH)-SPORTS DRINKS SINGLES,90443,(AH)-SPORTS DRINKS SINGLES,,4/23/08,200817,494.77,N
4900000892,COKE DT RET 6PK 12 OZ,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,,,0,N
4900000914,COKE DIET 12PK 12Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/1/07,200740,0,N
4900000927,SPRITE DT ZERO 12PK 12Z,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/14/07,200742,0,N
4900000929,COKE DIET CF 6PK 12Z C,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,10/2/07,200740,7.98,N
4900000935,COKE DIET CF 67.6Z 2L,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,0,N
4900000977,DASANI WATER 20Z,UPC,DASANI,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,55,(AH)-BOTTLED WATER,415,(AH)-REGULAR WATER SINGLE SERVE,90760,(AH)-REGULAR WATER SINGLE SERVE,,10/1/07,200740,4724.82,N
4900000978,DASANI WATER 6PK 16.9Z,UPC,DASANI,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,55,(AH)-BOTTLED WATER,93278,(AH)-REGULAR WATER MULTI SERVE,90759,(AH)-REGULAR WATER MULTI SERVE,,10/1/07,200740,0,N
4900000986,INKA KOLA  6PK 12 OZ,UPC,INCA KOLA,0,TOTAL,1,(AH)-Non Perishable,96319,(AH)-ETHNIC SPECIALTY,96351,(AH)-ETHNIC FOODS,92819,(AH)-HISPANIC GROCERY,94172,(AH)-HISP DSD BEVERAGE,94175,(AH)-HISP CARB BEVERAGE,,10/1/07,200740,12.87,N
4900000988,INCA KOLA DIET 6PK 12Z,UPC,INCA KOLA,0,TOTAL,1,(AH)-Non Perishable,96319,(AH)-ETHNIC SPECIALTY,96351,(AH)-ETHNIC FOODS,92819,(AH)-HISPANIC GROCERY,94172,(AH)-HISP DSD BEVERAGE,94175,(AH)-HISP CARB BEVERAGE,,10/2/07,200740,21.45,N
4900001020,COKE DIET CF 12PK 12Z C,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,12/16/07,200751,0,N
4900001063,COKE DIET 24PK 12Z CAN,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95135,(AH)-CSD MLTPK CAN 24 PK,,10/1/07,200740,575.36,N
4900001178,COKE CF DIET 24P 12Z C,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95135,(AH)-CSD MLTPK CAN 24 PK,,10/1/07,200740,35.96,N
4900001210,COKE CHERRY 12PK 12Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/2/07,200740,0,N
4900001252,COKE CLASSIC 12PK 12Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/1/07,200740,0,N
4900001278,COKE CLASSIC 24P 12Z C,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95135,(AH)-CSD MLTPK CAN 24 PK,,10/1/07,200740,368.59,N
4900001422,SPRITE CANS 18PK   12Z,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,,,0,N
4900001423,FANTA ORANGE 6PK 72Z,UPC,FANTA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,8/26/09,200935,23.89,N
4900001426,FANTA STRWBERRY 6PK 12Z,UPC,FANTA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95119,(AH)-CSD SINGLE CAN,,7/10/15,201528,29.86,N
4900001463,COCA COLA 20PK 12Z,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,1/2/10,200953,2763.89,N
4900001464,DIET COKE 20PK12ZCANS,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,1/2/10,200953,2166.36,N
4900001465,SPRITE 20PK12Z CANS240Z,UPC,SPRITE,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,1/2/10,200953,462.26,N
4900001475,DIET COKE CF 20PK 12OZ,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,1/2/10,200953,6.99,N
4900001477,CHERRY COKE 12Z 20PK,UPC,COCA COLA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,3/28/13,201313,0,N
4900001632,FANTA ORANGE 67.6Z 2L,UPC,FANTA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,0,N
4900001635,FANTA PNEAPPLE 67.6Z 2L,UPC,FANTA,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,0,N
